Today''s Date,43670.46896,Date of Test:,43669.49397,Filename:,C:\Maccor\System\University at Buffalo # 1\Active\MV20789-1.094,Procedure,MV207-89 Cycling.000,,SCap,1,C Rate,0.00192,
Rec#,Cyc#,Step,TestTime,StepTime,mAmp-hr,Watt-hr,mAmps,Volts,State,ES,DPt Time,mAh/g,mAh/g
1450,0,3,34.23979722,1.004725,3.01E-01,4.55532E-05,0.299916075,0.105058366,D,1,43670.92071,156.9682434,2386.294073
1451,0,3,34.27313056,1.038058333,3.11E-01,4.65935E-05,0.29999237,0.103227283,D,1,43670.9221,162.1759223,2391.501752
1452,0,3,34.30646389,1.071391667,3.21E-01,4.76133E-05,0.299763485,0.10078584,D,1,43670.92349,167.3836005,2396.70943
1453,0,3,34.33979722,1.104725,3.31E-01,4.86143E-05,0.29999237,0.099259937,D,1,43670.92488,172.591284,2401.917114
1454,0,3,34.37313056,1.138058333,3.41E-01,4.95969E-05,0.299916075,0.097276265,D,1,43670.92627,177.7989606,2407.12479
1455,0,3,34.40646389,1.171391667,3.51E-01,5.05613E-05,0.299916075,0.095597772,D,1,43670.92766,183.0066356,2412.332465
1456,0,3,34.43979722,1.204725,3.61E-01,5.15077E-05,0.300221256,0.09376669,D,1,43670.92905,188.2143138,2417.540143
1457,0,3,34.47313056,1.238058333,3.71E-01,5.24361E-05,0.299916075,0.092088197,D,1,43670.93044,193.4219939,2422.747824
1458,0,3,34.50646389,1.271391667,3.81E-01,5.33494E-05,0.29999237,0.090562295,D,1,43670.93182,198.6296698,2427.955499
1459,0,3,34.53979722,1.304725,3.91E-01,5.42471E-05,0.29999237,0.089036393,D,1,43670.93321,203.837354,2433.163184
1460,0,3,34.57313056,1.338058333,4.01E-01,5.5128E-05,0.299916075,0.08720531,D,1,43670.9346,209.0450286,2438.370858
1461,0,3,34.60646389,1.371391667,4.11E-01,5.59928E-05,0.300068666,0.085831998,D,1,43670.93599,214.2527061,2443.578536
1462,0,3,34.63979722,1.404725,4.21E-01,5.68437E-05,0.299916075,0.084458686,D,1,43670.93738,219.4603887,2448.786218
1463,0,3,34.67313056,1.438058333,4.31E-01,5.76787E-05,0.300068666,0.082932784,D,1,43670.93877,224.6680687,2453.993898
1464,0,3,34.70646389,1.471391667,4.41E-01,5.85001E-05,0.299916075,0.081406882,D,1,43670.94016,229.8757463,2459.201576
1465,0,3,34.73979722,1.504725,4.51E-01,5.9306E-05,0.300144961,0.07988098,D,1,43670.94155,235.083421,2464.409251
1466,0,3,34.77313056,1.538058333,4.61E-01,6.00985E-05,0.29983978,0.078660258,D,1,43670.94294,240.2910979,2469.616928
1467,0,3,34.80646389,1.571391667,4.71E-01,6.08783E-05,0.299763485,0.077439536,D,1,43670.94433,245.4987773,2474.824607
1468,0,3,34.83979722,1.604725,4.81E-01,6.16441E-05,0.300068666,0.076218814,D,1,43670.94571,250.7064516,2480.032281
1469,0,3,34.87313056,1.638058333,4.91E-01,6.23972E-05,0.29999237,0.074692912,D,1,43670.9471,255.9141293,2485.239959
1470,0,3,34.90646389,1.671391667,5.01E-01,6.31354E-05,0.29999237,0.07301442,D,1,43670.94849,261.1218075,2490.447637
1471,0,3,34.93979722,1.704725,5.11E-01,6.38587E-05,0.299763485,0.071793698,D,1,43670.94988,266.3294855,2495.655315
1472,0,3,34.97313056,1.738058333,5.21E-01,6.45673E-05,0.299916075,0.070267796,D,1,43670.95127,271.5371567,2500.862986
1473,0,3,35.00646389,1.771391667,5.31E-01,6.52617E-05,0.29999237,0.068741894,D,1,43670.95266,276.7448377,2506.070667
1474,0,3,35.03979722,1.804725,5.41E-01,6.59422E-05,0.300068666,0.067368582,D,1,43670.95405,281.9525146,2511.278344
1475,0,3,35.07313056,1.838058333,5.51E-01,6.66085E-05,0.29983978,0.06614786,D,1,43670.95544,287.1601926,2516.486022
1476,0,3,35.10646389,1.871391667,5.61E-01,6.72597E-05,0.299916075,0.064469368,D,1,43670.95683,292.367869,2521.693699
1477,0,3,35.13979722,1.904725,5.71E-01,6.78966E-05,0.299916075,0.062943465,D,1,43670.95821,297.5755527,2526.901382
1478,0,3,35.17313056,1.938058333,5.81E-01,6.85176E-05,0.29999237,0.061570153,D,1,43670.9596,302.7832355,2532.109065
1479,0,3,35.20646389,1.971391667,5.91E-01,6.91238E-05,0.29999237,0.059891661,D,1,43670.96099,307.9909127,2537.316742
1480,0,3,35.23979722,2.004725,6.01E-01,6.9714E-05,0.29983978,0.058365759,D,1,43670.96238,313.1985894,2542.524419
1481,0,3,35.27313056,2.038058333,6.11E-01,7.02895E-05,0.29999237,0.056839857,D,1,43670.96377,318.406267,2547.732097
1482,0,3,35.30646389,2.071391667,6.21E-01,7.08495E-05,0.29999237,0.055008774,D,1,43670.96516,323.6139424,2552.939772
1483,0,3,35.33979722,2.104725,6.31E-01,7.13923E-05,0.300068666,0.053482872,D,1,43670.96655,328.8216223,2558.147452
1484,0,3,35.37313056,2.138058333,6.41E-01,7.19175E-05,0.29983978,0.051804379,D,1,43670.96794,334.0293013,2563.355131
1485,0,3,35.40646389,2.171391667,6.51E-01,7.24262E-05,0.299916075,0.050125887,D,1,43670.96933,339.2369733,2568.562803
1486,0,3,35.43979722,2.204725,6.61E-01,7.29181E-05,0.29999237,0.048294804,D,1,43670.97072,344.444658,2573.770488
1487,0,3,35.47313056,2.238058333,6.71E-01,7.33927E-05,0.29999237,0.046463722,D,1,43670.9721,349.6523383,2578.978168
1488,0,3,35.50646389,2.271391667,6.81E-01,7.38485E-05,0.29999237,0.044632639,D,1,43670.97349,354.8600229,2584.185853
1489,0,3,35.53979722,2.304725,6.91E-01,7.4287E-05,0.29999237,0.043106737,D,1,43670.97488,360.0676979,2589.393528
1490,0,3,35.57313056,2.338058333,7.01E-01,7.47084E-05,0.300297551,0.041428244,D,1,43670.97627,365.2753781,2594.601208
1491,0,3,35.60646389,2.371391667,7.11E-01,7.51117E-05,0.29999237,0.039444572,D,1,43670.97766,370.4830596,2599.808889
1492,0,3,35.63979722,2.404725,7.21E-01,7.54973E-05,0.300068666,0.037766079,D,1,43670.97905,375.6907409,2605.016571
1493,0,3,35.67313056,2.438058333,7.31E-01,7.58656E-05,0.29983978,0.036392767,D,1,43670.98044,380.8984235,2610.224253
1494,0,3,35.70646389,2.471391667,7.41E-01,7.62169E-05,0.300068666,0.033951324,D,1,43670.98183,386.1060976,2615.431927
1495,0,3,35.73979722,2.504725,7.51E-01,7.65495E-05,0.300221256,0.032272831,D,1,43670.98322,391.3137752,2620.639605
1496,0,3,35.77313056,2.538058333,7.61E-01,7.68636E-05,0.29999237,0.030289158,D,1,43670.9846,396.5214534,2625.847283
1497,0,3,35.80646389,2.571391667,7.71E-01,7.71596E-05,0.300144961,0.028610666,D,1,43670.98599,401.7291365,2631.054966
1498,0,3,35.83979722,2.604725,7.81E-01,7.74373E-05,0.300144961,0.026932174,D,1,43670.98738,406.9368116,2636.262641
1499,0,3,35.87313056,2.638058333,7.91E-01,7.7696E-05,0.29983978,0.025101091,D,1,43670.98877,412.1444908,2641.47032
1500,0,3,35.90646389,2.671391667,8.01E-01,7.79365E-05,0.29983978,0.022812238,D,1,43670.99016,417.3521608,2646.67799
1501,0,3,35.93979722,2.704725,8.11E-01,7.81579E-05,0.300068666,0.021286336,D,1,43670.99155,422.559839,2651.885669
1502,0,3,35.97313056,2.738058333,8.21E-01,7.83622E-05,0.29983978,0.019607843,D,1,43670.99294,427.7675162,2657.093346
1503,0,3,36.00646389,2.771391667,8.31E-01,7.85492E-05,0.299763485,0.017929351,D,1,43670.99433,432.9751862,2662.301016
1504,0,3,36.03979722,2.804725,8.41E-01,7.87191E-05,0.300068666,0.016250858,D,1,43670.99572,438.1828633,2667.508693
1505,0,3,36.07313056,2.838058333,8.51E-01,7.88714E-05,0.300221256,0.014419776,D,1,43670.9971,443.3905446,2672.716374
1506,0,3,36.10646389,2.871391667,8.61E-01,7.90079E-05,0.29999237,0.012893874,D,1,43670.99849,448.5982248,2677.924054
1507,0,3,36.13979722,2.904725,8.71E-01,7.91284E-05,0.29999237,0.011367971,D,1,43670.99988,453.8058994,2683.131729
1508,0,3,36.17313056,2.938058333,8.81E-01,7.9235E-05,0.299916075,0.009994659,D,1,43671.00127,459.0135764,2688.339406
1509,0,3,36.20646389,2.971391667,8.91E-01,7.93265E-05,0.29999237,0.008468757,D,1,43671.00266,464.2212545,2693.547084
1510,0,3,36.23979722,3.004725,9.01E-01,7.9405E-05,0.29999237,0.006942855,D,1,43671.00405,469.4289352,2698.754765
1511,0,3,36.27313056,3.038058333,9.11E-01,7.94686E-05,0.300068666,0.005569543,D,1,43671.00544,474.63661,2703.96244
1512,0,3,36.30646389,3.071391667,9.21E-01,7.95185E-05,0.29983978,0.004196231,D,1,43671.00683,479.8442931,2709.170123
1513,0,3,36.33979722,3.104725,9.31E-01,7.95563E-05,0.29983978,0.00328069,D,1,43671.00822,485.0519734,2714.377803
1514,0,3,36.37313056,3.138058333,9.41E-01,7.95833E-05,0.300068666,0.002059968,D,1,43671.00961,490.2596491,2719.585479
1515,0,3,36.39269444,3.157622222,9.47E-01,7.95934E-05,0.29999237,0.000991836,D,133,43671.01042,493.3161237,2722.641953
1516,0,4,36.39269722,2.77778E-06,0.00E+00,0,0,0.013809415,R,0,43671.01042,0,2722.641953
1517,0,4,36.392975,0.000280556,0.00E+00,0,0,0.02464332,R,1,43671.01043,0,2722.641953
1518,0,4,36.39325278,0.000558333,0.00E+00,0,0,0.027695125,R,1,43671.01044,0,2722.641953
1519,0,4,36.39353056,0.000836111,0.00E+00,0,0,0.029526207,R,1,43671.01046,0,2722.641953
1520,0,4,36.39380833,0.001113889,0.00E+00,0,0,0.030441749,R,1,43671.01047,0,2722.641953
1521,0,4,36.39408333,0.001388889,0.00E+00,0,0,0.03166247,R,129,43671.01048,0,2722.641953
1522,0,5,36.39409167,8.33333E-06,1.92E-06,8.60428E-11,0.29938201,0.044937819,C,0,43671.01048,0.00099894,2722.640954
1523,0,5,36.39461111,0.000527778,1.58E-04,8.20264E-09,0.29983978,0.055161364,C,5,43671.01051,0.082155352,2722.559798
1524,0,5,36.396425,0.002341667,7.02E-04,4.1371E-08,0.29999237,0.065384909,C,5,43671.01058,0.36553882,2722.276414
1525,0,5,36.39923611,0.005152778,1.55E-03,1.00932E-07,0.299763485,0.075455863,C,5,43671.0107,0.804718885,2721.837234
1526,0,5,36.40273889,0.008655556,2.60E-03,1.85685E-07,0.29983978,0.085526818,C,5,43671.01084,1.351961096,2721.289992
1527,0,5,36.40688611,0.012802778,3.84E-03,2.98538E-07,0.300144961,0.095750362,C,5,43671.01102,1.999881809,2720.642072
1528,0,5,36.41184444,0.017761111,5.33E-03,4.48517E-07,0.300068666,0.106126497,C,5,43671.01122,2.774524351,2719.867429
1529,0,5,36.41781389,0.023730556,7.12E-03,6.47523E-07,0.300221256,0.116502632,C,5,43671.01147,3.707128682,2718.934825
1530,0,5,36.42503611,0.030952778,9.28E-03,9.10812E-07,0.299916075,0.126726177,C,5,43671.01177,4.835460374,2717.806493
1531,0,5,36.43341944,0.039336111,1.18E-02,1.24252E-06,0.29999237,0.136797131,C,5,43671.01212,6.145189534,2716.496764
1532,0,5,36.44315833,0.049075,1.47E-02,1.65743E-06,0.299916075,0.147020676,C,5,43671.01253,7.666699708,2714.975254
1533,0,5,36.454825,0.060741667,1.82E-02,2.18978E-06,0.29968719,0.157244221,C,5,43671.01302,9.489383079,2713.15257
1534,0,5,36.46912222,0.075038889,2.25E-02,2.88589E-06,0.29983978,0.167315175,C,5,43671.01361,11.72304219,2710.918911
1535,0,5,36.48584167,0.091758333,2.75E-02,3.75071E-06,0.300068666,0.17738613,C,5,43671.01431,14.33512929,2708.306824
1536,0,5,36.50660556,0.112522222,3.38E-02,4.88681E-06,0.299916075,0.187457084,C,5,43671.01517,17.57907771,2705.062876
1537,0,5,36.53247222,0.138388889,4.15E-02,6.38066E-06,0.300068666,0.197528038,C,5,43671.01625,21.62023522,2701.021718
1538,0,5,36.56528056,0.171197222,5.14E-02,8.37487E-06,0.299916075,0.207598993,C,5,43671.01762,26.74589671,2695.896057
1539,0,5,36.59861389,0.204530556,6.14E-02,1.04946E-05,0.300144961,0.216144045,C,1,43671.01901,31.95357596,2690.688377
1540,0,5,36.63194722,0.237863889,7.13E-02,1.26931E-05,0.299916075,0.223468376,C,1,43671.0204,37.16125508,2685.480698
1541,0,5,36.66528056,0.271197222,8.13E-02,1.49613E-05,0.29999237,0.230182345,C,1,43671.02178,42.36893351,2680.27302
1542,0,5,36.69861389,0.304530556,9.13E-02,1.72915E-05,0.29999237,0.235828183,C,1,43671.02317,47.57661406,2675.065339
1543,0,5,36.73194722,0.337863889,1.01E-01,1.96789E-05,0.299916075,0.241321431,C,1,43671.02456,52.78429148,2669.857662
1544,0,5,36.76528056,0.371197222,1.11E-01,2.2118E-05,0.300221256,0.246509499,C,1,43671.02595,57.9919677,2664.649986
1545,0,5,36.79861389,0.404530556,1.21E-01,2.46077E-05,0.299916075,0.251392386,C,1,43671.02734,63.19964272,2659.442311
1546,0,5,36.83194722,0.437863889,1.31E-01,2.71457E-05,0.300068666,0.255970092,C,1,43671.02873,68.40731787,2654.234635
1547,0,5,36.86528056,0.471197222,1.41E-01,2.97293E-05,0.29999237,0.260700389,C,1,43671.03012,73.61499719,2649.026956
1548,0,5,36.89861389,0.504530556,1.51E-01,3.23564E-05,0.29999237,0.264972915,C,1,43671.03151,78.82267626,2643.819277
1549,0,5,36.93194722,0.537863889,1.61E-01,3.50253E-05,0.299916075,0.269092851,C,1,43671.0329,84.03035263,2638.611601
1550,0,5,36.96528056,0.571197222,1.71E-01,3.77354E-05,0.299763485,0.273060197,C,1,43671.03429,89.23803255,2633.403921
1551,0,5,36.99861389,0.604530556,1.81E-01,4.04859E-05,0.299763485,0.277180133,C,1,43671.03567,94.4457143,2628.196239
1552,0,5,37.03194722,0.637863889,1.91E-01,4.3276E-05,0.300297551,0.280842298,C,1,43671.03706,99.65339629,2622.988557
1553,0,5,37.06528056,0.671197222,2.01E-01,4.61043E-05,0.300068666,0.284809644,C,1,43671.03845,104.8610791,2617.780874
1554,0,5,37.09861389,0.704530556,2.11E-01,4.89701E-05,0.29999237,0.288624399,C,1,43671.03984,110.0687585,2612.573195
1555,0,5,37.13194722,0.737863889,2.21E-01,5.18727E-05,0.299763485,0.292133974,C,1,43671.04123,115.276437,2607.365516
1556,0,5,37.16528056,0.771197222,2.31E-01,5.48127E-05,0.299916075,0.295796139,C,1,43671.04262,120.4841191,2602.157834
1557,0,5,37.19861389,0.804530556,2.41E-01,5.77898E-05,0.300068666,0.299458305,C,1,43671.04401,125.6917939,2596.950159
1558,0,5,37.23194722,0.837863889,2.51E-01,6.08031E-05,0.29999237,0.30327306,C,1,43671.0454,130.8994736,2591.74248
1559,0,5,37.26528056,0.871197222,2.61E-01,6.38539E-05,0.300221256,0.307087816,C,1,43671.04679,136.107147,2586.534806
1560,0,5,37.29861389,0.904530556,2.71E-01,6.69419E-05,0.300068666,0.310902571,C,1,43671.04818,141.314824,2581.327129
1561,0,5,37.33194722,0.937863889,2.81E-01,7.00686E-05,0.300144961,0.314717327,C,1,43671.04956,146.5224997,2576.119454
1562,0,5,37.36528056,0.971197222,2.91E-01,7.32335E-05,0.300068666,0.318532082,C,1,43671.05095,151.7301731,2570.91178
1563,0,5,37.39861389,1.004530556,3.01E-01,7.64371E-05,0.29999237,0.322194247,C,1,43671.05234,156.9378505,2565.704103
1564,0,5,37.43194722,1.037863889,3.11E-01,7.968E-05,0.29999237,0.326314183,C,1,43671.05373,162.1455245,2560.496429
1565,0,5,37.46528056,1.071197222,3.21E-01,8.29623E-05,0.299916075,0.330128939,C,1,43671.05512,167.3532026,2555.288751
1566,0,5,37.49861389,1.104530556,3.31E-01,8.62834E-05,0.299916075,0.334096284,C,1,43671.05651,172.5608802,2550.081073
1567,0,5,37.53194722,1.137863889,3.41E-01,8.96465E-05,0.299763485,0.338521401,C,1,43671.0579,177.7685558,2544.873397
1568,0,5,37.56528056,1.171197222,3.51E-01,9.30517E-05,0.299916075,0.342641337,C,1,43671.05929,182.976236,2539.665717
1569,0,5,37.59861389,1.204530556,3.61E-01,9.64988E-05,0.29999237,0.347066453,C,1,43671.06068,188.1839153,2534.458038
1570,0,5,37.63194722,1.237863889,3.71E-01,9.99906E-05,0.29999237,0.35164416,C,1,43671.06206,193.3915964,2529.250357
1571,0,5,37.66528056,1.271197222,3.81E-01,0.000103529,0.299916075,0.356221866,C,1,43671.06345,198.5992734,2524.04268
1572,0,5,37.69861389,1.304530556,3.91E-01,0.000107115,0.300068666,0.361104753,C,1,43671.06484,203.8069552,2518.834998
1573,0,5,37.73194722,1.337863889,4.01E-01,0.000110749,0.29999237,0.36583505,C,1,43671.06623,209.0146347,2513.627319
1574,0,5,37.76528056,1.371197222,4.11E-01,0.000114432,0.299916075,0.370870527,C,1,43671.06762,214.222314,2508.419639
1575,0,5,37.79861389,1.404530556,4.21E-01,0.000118167,0.299916075,0.376363775,C,1,43671.06901,219.429993,2503.21196
1576,0,5,37.83194722,1.437863889,4.31E-01,0.000121957,0.29999237,0.381857023,C,1,43671.0704,224.6376647,2498.004289
1577,0,5,37.86528056,1.471197222,4.41E-01,0.000125803,0.299763485,0.387350271,C,1,43671.07179,229.8453434,2492.79661
1578,0,5,37.89861389,1.504530556,4.51E-01,0.000129707,0.29999237,0.39345388,C,1,43671.07318,235.0530201,2487.588933
1579,0,5,37.93194722,1.537863889,4.61E-01,0.000133672,0.29983978,0.399404898,C,1,43671.07456,240.2606946,2482.381259
1580,0,5,37.96528056,1.571197222,4.71E-01,0.000137695,0.300144961,0.405508507,C,1,43671.07595,245.4683707,2477.173583
1581,0,5,37.99861389,1.604530556,4.81E-01,0.000141784,0.29983978,0.412069886,C,1,43671.07734,250.6760434,2471.96591
1582,0,5,38.03194722,1.637863889,4.91E-01,0.00014594,0.29999237,0.419241627,C,1,43671.07873,255.8837212,2466.758232
1583,0,5,38.06528056,1.671197222,5.01E-01,0.000150166,0.300144961,0.425955596,C,1,43671.08012,261.0914029,2461.55055
1584,0,5,38.09861389,1.704530556,5.11E-01,0.000154462,0.299916075,0.433585107,C,1,43671.08151,266.2990767,2456.342877
1585,0,5,38.13194722,1.737863889,5.21E-01,0.000158837,0.300221256,0.441519799,C,1,43671.0829,271.5067573,2451.135196
1586,0,5,38.16528056,1.771197222,5.31E-01,0.000163291,0.299916075,0.44960708,C,1,43671.08429,276.7144341,2445.927519
1587,0,5,38.19861389,1.804530556,5.41E-01,0.000167829,0.300068666,0.458152132,C,1,43671.08568,281.9221064,2440.719847
1588,0,5,38.23194722,1.837863889,5.51E-01,0.000172455,0.300068666,0.467307546,C,1,43671.08707,287.1297833,2435.51217
1589,0,5,38.264175,1.870091667,5.61E-01,0.000177021,0.29999237,0.4773785,C,5,43671.08841,292.1647459,2430.477207
1590,0,5,38.29429167,1.900208333,5.70E-01,0.000181378,0.300144961,0.487449454,C,5,43671.08966,296.8698813,2425.772072
1591,0,5,38.32200556,1.927922222,5.78E-01,0.00018547,0.300068666,0.497672999,C,5,43671.09082,301.1996275,2421.442326
1592,0,5,38.34799444,1.953911111,5.86E-01,0.000189388,0.29983978,0.507896544,C,5,43671.0919,305.2598829,2417.38207
1593,0,5,38.37073889,1.976655556,5.93E-01,0.000192886,0.300144961,0.517967498,C,5,43671.09285,308.8132556,2413.828698
1594,0,5,38.39188889,1.997805556,5.99E-01,0.000196202,0.29999237,0.528191043,C,5,43671.09373,312.117521,2410.524432
1595,0,5,38.41236111,2.018277778,6.05E-01,0.000199475,0.300144961,0.538261997,C,5,43671.09458,315.3158987,2407.326055
1596,0,5,38.43229444,2.038211111,6.11E-01,0.000202724,0.299916075,0.548485542,C,5,43671.09541,318.4300948,2404.211859
1597,0,5,38.44793333,2.05385,6.16E-01,0.00020532,0.29999237,0.558556497,C,5,43671.09606,320.873366,2401.768587
1598,0,5,38.46456944,2.070486111,6.21E-01,0.000208133,0.299763485,0.568627451,C,5,43671.09676,323.4724289,2399.169524
1599,0,5,38.47924167,2.085158333,6.25E-01,0.000210658,0.29999237,0.578698405,C,5,43671.09737,325.7646747,2396.877279
1600,0,5,38.49318611,2.099102778,6.30E-01,0.000213099,0.300144961,0.58892195,C,5,43671.09795,327.9432196,2394.698734
1601,0,5,38.50596944,2.111886111,6.33E-01,0.000215376,0.299763485,0.598992905,C,5,43671.09848,329.9403641,2392.701589
1602,0,5,38.51884167,2.124758333,6.37E-01,0.000217709,0.300144961,0.609063859,C,5,43671.09902,331.9513968,2390.690556
1603,0,5,38.53009444,2.136011111,6.41E-01,0.000219781,0.29999237,0.619134813,C,5,43671.09949,333.7094246,2388.932529
1604,0,5,38.5415,2.147416667,6.44E-01,0.000221916,0.29999237,0.629358358,C,5,43671.09996,335.4913196,2387.150634
1605,0,5,38.5519,2.157816667,6.47E-01,0.000223895,0.299916075,0.639581903,C,5,43671.1004,337.1161149,2385.525838
1606,0,5,38.56132222,2.167238889,6.50E-01,0.000225716,0.299916075,0.649805447,C,5,43671.10079,338.5881517,2384.053802
1607,0,5,38.570825,2.176741667,6.53E-01,0.000227582,0.29999237,0.660028992,C,5,43671.10119,340.0727728,2382.56918
1608,0,5,38.57932778,2.185244444,6.55E-01,0.000229278,0.299916075,0.670099947,C,5,43671.10154,341.4011678,2381.240785
1609,0,5,38.58756111,2.193477778,6.58E-01,0.000230945,0.300068666,0.680323491,C,5,43671.10188,342.6874646,2379.954489
1610,0,5,38.595325,2.201241667,6.60E-01,0.000232541,0.299763485,0.690394446,C,5,43671.10221,343.9004195,2378.741534
1611,0,5,38.60278333,2.2087,6.63E-01,0.000234096,0.300068666,0.7004654,C,5,43671.10252,345.0656339,2377.576319
1612,0,5,38.61028333,2.2162,6.65E-01,0.000235684,0.29983978,0.710536355,C,5,43671.10283,346.2373608,2376.404592
1613,0,5,38.61701111,2.222927778,6.67E-01,0.000237128,0.29999237,0.720607309,C,5,43671.10311,347.2884437,2375.35351
1614,0,5,38.62365278,2.229569444,6.69E-01,0.000238574,0.29983978,0.730678264,C,5,43671.10339,348.3260706,2374.315883
1615,0,5,38.62986389,2.235780556,6.71E-01,0.000239944,0.29999237,0.740749218,C,5,43671.10365,349.2964334,2373.34552
1616,0,5,38.63628889,2.242205556,6.73E-01,0.000241381,0.29999237,0.750820172,C,5,43671.10391,350.300212,2372.341741
1617,0,5,38.64187222,2.247788889,6.74E-01,0.000242648,0.29983978,0.761043717,C,5,43671.10415,351.1724963,2371.469457
1618,0,5,38.64743889,2.253355556,6.76E-01,0.000243927,0.29999237,0.771114672,C,5,43671.10438,352.0421755,2370.599778
1619,0,5,38.65294167,2.258858333,6.78E-01,0.000245208,0.300068666,0.781338216,C,5,43671.10461,352.9018762,2369.740077
1620,0,5,38.65836111,2.264277778,6.79E-01,0.000246486,0.300068666,0.791409171,C,5,43671.10483,353.7485569,2368.893396
1621,0,5,38.66358333,2.2695,6.81E-01,0.000247733,0.29999237,0.801480125,C,5,43671.10505,354.5644272,2368.077526
1622,0,5,38.668425,2.274341667,6.82E-01,0.000248904,0.299916075,0.81170367,C,5,43671.10525,355.3208405,2367.321113
1623,0,5,38.67323611,2.279152778,6.84E-01,0.000250083,0.300068666,0.821774624,C,5,43671.10545,356.0724813,2366.569472
1624,0,5,38.67796389,2.283880556,6.85E-01,0.000251256,0.300144961,0.831998169,C,5,43671.10565,356.8111023,2365.830851
1625,0,5,38.68266389,2.288580556,6.86E-01,0.000252436,0.29999237,0.842221714,C,5,43671.10585,357.5453825,2365.096571
1626,0,5,38.68718056,2.293097222,6.88E-01,0.000253583,0.29983978,0.852292668,C,5,43671.10603,358.2510237,2364.39093
1627,0,5,38.69152222,2.297438889,6.89E-01,0.0002547,0.300068666,0.862668803,C,5,43671.10621,358.9293232,2363.71263
1628,0,5,38.69603889,2.301955556,6.90E-01,0.000255875,0.300068666,0.872739757,C,5,43671.1064,359.6349643,2363.006989
