C:\Maccor\System\University at Buffalo # 1\Archive\MV20789-1.094,Procedure,MV207-89 Cycling.000,,SCap,1
mAmp-hr,Watt-hr,mAmps,Volts,State,ES
4.5069521067,0.00,0.30,0.03,D,1
4.5169508571,0.00,0.30,0.03,D,1
4.5269495925,0.00,0.30,0.03,D,1
4.5369483380,0.00,0.30,0.03,D,1
4.5469470864,0.00,0.30,0.03,D,1
4.5569458201,0.00,0.30,0.03,D,1
4.5669445649,0.00,0.30,0.03,D,1
4.5769433007,0.00,0.30,0.02,D,1
4.5869420501,0.00,0.30,0.02,D,1
4.5969408051,0.00,0.30,0.02,D,1
4.6069395480,0.00,0.30,0.02,D,1
4.6169382858,0.00,0.30,0.02,D,1
4.6269370249,0.00,0.30,0.02,D,1
4.6369357699,0.00,0.30,0.02,D,1
4.6469345142,0.00,0.30,0.02,D,1
4.6569332565,0.00,0.30,0.02,D,1
4.6669319938,0.00,0.30,0.02,D,1
4.6769307324,0.00,0.30,0.02,D,1
4.6869294732,0.00,0.30,0.02,D,1
4.6969282163,0.00,0.30,0.02,D,1
4.7069269564,0.00,0.30,0.02,D,1
4.7169257025,0.00,0.30,0.02,D,1
4.7269244435,0.00,0.30,0.02,D,1
4.7369231857,0.00,0.30,0.02,D,1
4.7469219286,0.00,0.30,0.02,D,1
4.7569206703,0.00,0.30,0.02,D,1
4.7669194152,0.00,0.30,0.02,D,1
4.7769181647,0.00,0.30,0.02,D,1
4.7869169170,0.00,0.30,0.02,D,1
4.7969156523,0.00,0.30,0.02,D,1
4.8069143976,0.00,0.30,0.01,D,1
4.8169131410,0.00,0.30,0.01,D,1
4.8269118913,0.00,0.30,0.01,D,1
4.8369106375,0.00,0.30,0.01,D,1
4.8469093737,0.00,0.30,0.01,D,1
4.8569081129,0.00,0.30,0.01,D,1
4.8669068583,0.00,0.30,0.01,D,1
4.8769055994,0.00,0.30,0.01,D,1
4.8869043379,0.00,0.30,0.01,D,1
4.8969030883,0.00,0.30,0.01,D,1
4.9069018404,0.00,0.30,0.01,D,1
4.9169005793,0.00,0.30,0.01,D,1
4.9268993290,0.00,0.30,0.01,D,1
4.9368980633,0.00,0.30,0.01,D,1
4.9468968117,0.00,0.30,0.01,D,1
4.9568955538,0.00,0.30,0.01,D,1
4.9668943020,0.00,0.30,0.01,D,1
4.9768930559,0.00,0.30,0.01,D,1
4.9868917917,0.00,0.30,0.01,D,1
4.9968905343,0.00,0.30,0.01,D,1
5.0068892621,0.00,0.30,0.01,D,1
5.0168880093,0.00,0.30,0.01,D,1
5.0268867546,0.00,0.30,0.01,D,1
5.0368854896,0.00,0.30,0.01,D,1
5.0468842344,0.00,0.30,0.00,D,1
5.0568829734,0.00,0.30,0.00,D,1
5.0668817237,0.00,0.30,0.00,D,1
5.0768804575,0.00,0.30,0.00,D,1
5.0868791992,0.00,0.30,0.00,D,1
5.0968779479,0.00,0.30,0.00,D,1
5.1068766955,0.00,0.30,0.00,D,1
5.1168754351,0.00,0.30,0.00,D,1
5.1224155654,0.00,0.30,0.00,D,133
0.0000000000,0.00,0.00,0.01,R,0
0.0000000000,0.00,0.00,0.01,R,1
0.0000000000,0.00,0.00,0.01,R,1
0.0000000000,0.00,0.00,0.02,R,1
0.0000000000,0.00,0.00,0.02,R,1
0.0000000000,0.00,0.00,0.02,R,129
0.0000019161,0.00,0.30,0.03,C,0
0.0011017867,0.00,0.30,0.04,C,5
0.0036039644,0.00,0.30,0.05,C,5
0.0072326735,0.00,0.30,0.06,C,5
0.0117579396,0.00,0.30,0.07,C,5
0.0170539390,0.00,0.30,0.08,C,5
0.0233139781,0.00,0.30,0.09,C,5
0.0307863682,0.00,0.30,0.10,C,5
0.0392386510,0.00,0.30,0.11,C,5
0.0484649926,0.00,0.30,0.12,C,5
0.0584637380,0.00,0.30,0.13,C,1
0.0684624860,0.00,0.30,0.14,C,1
0.0784612363,0.00,0.30,0.15,C,1
0.0884599712,0.00,0.30,0.15,C,1
0.0984587037,0.00,0.30,0.16,C,1
0.1084574496,0.00,0.30,0.17,C,1
0.1184561845,0.00,0.30,0.18,C,1
0.1284549236,0.00,0.30,0.18,C,1
0.1384536547,0.00,0.30,0.19,C,1
0.1484523927,0.00,0.30,0.20,C,1
0.1584511406,0.00,0.30,0.20,C,1
0.1684498903,0.00,0.30,0.21,C,1
0.1784486231,0.00,0.30,0.21,C,1
0.1884473632,0.00,0.30,0.22,C,1
0.1984460984,0.00,0.30,0.22,C,1
0.2084448395,0.00,0.30,0.22,C,1
0.2184435826,0.00,0.30,0.23,C,1
0.2284423311,0.00,0.30,0.23,C,1
0.2384410723,0.00,0.30,0.24,C,1
0.2484398297,0.00,0.30,0.24,C,1
0.2584385690,0.00,0.30,0.24,C,1
0.2684373073,0.00,0.30,0.25,C,1
0.2784360476,0.00,0.30,0.25,C,1
0.2884347854,0.00,0.30,0.25,C,1
0.2984335253,0.00,0.30,0.25,C,1
0.3084322720,0.00,0.30,0.26,C,1
0.3184310179,0.00,0.30,0.26,C,1
0.3284297657,0.00,0.30,0.26,C,1
0.3384285148,0.00,0.30,0.26,C,1
0.3484272512,0.00,0.30,0.27,C,1
0.3584260033,0.00,0.30,0.27,C,1
0.3684247520,0.00,0.30,0.27,C,1
0.3784234747,0.00,0.30,0.27,C,1
0.3884222042,0.00,0.30,0.27,C,1
0.3984209446,0.00,0.30,0.28,C,1
0.4084196880,0.00,0.30,0.28,C,1
0.4184184387,0.00,0.30,0.28,C,1
0.4284171740,0.00,0.30,0.28,C,1
0.4384159132,0.00,0.30,0.28,C,1
0.4484146522,0.00,0.30,0.29,C,1
0.4584133957,0.00,0.30,0.29,C,1
0.4684121324,0.00,0.30,0.29,C,1
0.4784108738,0.00,0.30,0.29,C,1
0.4884096254,0.00,0.30,0.29,C,1
0.4984083574,0.00,0.30,0.30,C,1
0.5084070919,0.00,0.30,0.30,C,1
0.5184058367,0.00,0.30,0.30,C,1
0.5284045737,0.00,0.30,0.30,C,1
0.5384033174,0.00,0.30,0.30,C,1
0.5484020581,0.00,0.30,0.30,C,1
0.5584007865,0.00,0.30,0.31,C,1
0.5683995331,0.00,0.30,0.31,C,1
0.5783982714,0.00,0.30,0.31,C,1
0.5883970011,0.00,0.30,0.31,C,1
0.5983957504,0.00,0.30,0.31,C,1
0.6083944874,0.00,0.30,0.31,C,1
0.6183932329,0.00,0.30,0.32,C,1
0.6283919726,0.00,0.30,0.32,C,1
0.6383907106,0.00,0.30,0.32,C,1
0.6483894449,0.00,0.30,0.32,C,1
0.6583881864,0.00,0.30,0.32,C,1
0.6683869357,0.00,0.30,0.32,C,1
0.6783856776,0.00,0.30,0.33,C,1
0.6883844177,0.00,0.30,0.33,C,1
0.6983831628,0.00,0.30,0.33,C,1
0.7083818976,0.00,0.30,0.33,C,1
0.7183806477,0.00,0.30,0.33,C,1
0.7283793974,0.00,0.30,0.33,C,1
0.7383781392,0.00,0.30,0.33,C,1
0.7483768742,0.00,0.30,0.34,C,1
0.7583756149,0.00,0.30,0.34,C,1
0.7683743612,0.00,0.30,0.34,C,1
0.7783730947,0.00,0.30,0.34,C,1
0.7883718387,0.00,0.30,0.34,C,1
0.7983705879,0.00,0.30,0.34,C,1
0.8083693289,0.00,0.30,0.35,C,1
0.8183680586,0.00,0.30,0.35,C,1
0.8283667905,0.00,0.30,0.35,C,1
0.8383655329,0.00,0.30,0.35,C,1
0.8483642791,0.00,0.30,0.35,C,1
0.8583630169,0.00,0.30,0.35,C,1
0.8683617633,0.00,0.30,0.36,C,1
0.8783605166,0.00,0.30,0.36,C,1
0.8883592588,0.00,0.30,0.36,C,1
0.8983580038,0.00,0.30,0.36,C,1
0.9083567486,0.00,0.30,0.36,C,1
0.9183554998,0.00,0.30,0.36,C,1
0.9283542399,0.00,0.30,0.37,C,1
0.9383529790,0.00,0.30,0.37,C,1
0.9483517127,0.00,0.30,0.37,C,1
0.9583504665,0.00,0.30,0.37,C,1
0.9683492048,0.00,0.30,0.37,C,1
0.9783479483,0.00,0.30,0.37,C,1
0.9883466978,0.00,0.30,0.38,C,1
0.9983454341,0.00,0.30,0.38,C,1
1.0083441589,0.00,0.30,0.38,C,1
1.0183429066,0.00,0.30,0.38,C,1
1.0283416486,0.00,0.30,0.38,C,1
1.0383403870,0.00,0.30,0.38,C,1
1.0483391200,0.00,0.30,0.39,C,1
1.0583378651,0.00,0.30,0.39,C,1
1.0683366008,0.00,0.30,0.39,C,1
1.0783353314,0.00,0.30,0.39,C,1
1.0883340729,0.00,0.30,0.39,C,1
1.0983328082,0.00,0.30,0.39,C,1
1.1083315592,0.00,0.30,0.40,C,1
1.1183302915,0.00,0.30,0.40,C,1
1.1283290247,0.00,0.30,0.40,C,1
1.1383277609,0.00,0.30,0.40,C,1
1.1483265095,0.00,0.30,0.40,C,1
1.1583252485,0.00,0.30,0.41,C,1
1.1683239924,0.00,0.30,0.41,C,1
1.1783227360,0.00,0.30,0.41,C,1
1.1883214791,0.00,0.30,0.41,C,1
1.1983202197,0.00,0.30,0.41,C,1
1.2083189552,0.00,0.30,0.41,C,1
1.2183177065,0.00,0.30,0.42,C,1
1.2283164416,0.00,0.30,0.42,C,1
1.2383151816,0.00,0.30,0.42,C,1
1.2483139285,0.00,0.30,0.42,C,1
1.2583126651,0.00,0.30,0.42,C,1
1.2683114071,0.00,0.30,0.43,C,1
1.2783101406,0.00,0.30,0.43,C,1
1.2883088814,0.00,0.30,0.43,C,1
1.2983076269,0.00,0.30,0.43,C,1
1.3083063718,0.00,0.30,0.43,C,1
1.3183051074,0.00,0.30,0.44,C,1
1.3283038460,0.00,0.30,0.44,C,1
1.3383025751,0.00,0.30,0.44,C,1
1.3483013170,0.00,0.30,0.44,C,1
1.3583000502,0.00,0.30,0.44,C,1
1.3682987906,0.00,0.30,0.44,C,1
1.3782975340,0.00,0.30,0.45,C,1
1.3882962729,0.00,0.30,0.45,C,1
1.3982950145,0.00,0.30,0.45,C,1
1.4082937557,0.00,0.30,0.45,C,1
1.4182924923,0.00,0.30,0.45,C,1
1.4282912233,0.00,0.30,0.45,C,1
1.4382899623,0.00,0.30,0.46,C,1
1.4482886937,0.00,0.30,0.46,C,1
1.4582874341,0.00,0.30,0.46,C,1
1.4682861742,0.00,0.30,0.46,C,1
1.4782849063,0.00,0.30,0.47,C,1
1.4882836485,0.00,0.30,0.47,C,1
1.4982823829,0.00,0.30,0.47,C,1
1.5082811268,0.00,0.30,0.47,C,1
1.5182798618,0.00,0.30,0.48,C,1
1.5282786050,0.00,0.30,0.48,C,1
1.5382773402,0.00,0.30,0.48,C,1
1.5482760843,0.00,0.30,0.49,C,1
1.5582748285,0.00,0.30,0.49,C,1
1.5682735684,0.00,0.30,0.50,C,1
1.5782723130,0.00,0.30,0.50,C,1
1.5882710561,0.00,0.30,0.51,C,1
1.5982697936,0.00,0.30,0.51,C,1
1.6082685367,0.00,0.30,0.52,C,1
1.6182672865,0.00,0.30,0.52,C,1
1.6282660420,0.00,0.30,0.53,C,1
1.6382647797,0.00,0.30,0.54,C,1
1.6482635278,0.00,0.30,0.55,C,1
1.6581289432,0.00,0.30,0.56,C,5
1.6670986447,0.00,0.30,0.57,C,5
1.6754009388,0.00,0.30,0.58,C,5
1.6826983490,0.00,0.30,0.59,C,5
1.6897191381,0.00,0.30,0.60,C,5
1.6958875248,0.00,0.30,0.61,C,5
1.7018117863,0.00,0.30,0.62,C,5
1.7072519382,0.00,0.30,0.63,C,5
1.7123196344,0.00,0.30,0.64,C,5
1.7168282376,0.00,0.30,0.65,C,5
1.7211818528,0.00,0.30,0.66,C,5
1.7252396717,0.00,0.30,0.67,C,5
1.7290916835,0.00,0.30,0.68,C,5
1.7325545801,0.00,0.30,0.69,C,5
1.7359858211,0.00,0.30,0.70,C,5
1.7392445800,0.00,0.30,0.71,C,5
1.7422875282,0.00,0.30,0.72,C,5
1.7452013228,0.00,0.30,0.73,C,5
1.7479126486,0.00,0.30,0.74,C,5
1.7503381720,0.00,0.30,0.75,C,5
1.7529570137,0.00,0.30,0.76,C,5
1.7553475446,0.00,0.30,0.77,C,5
1.7577572413,0.00,0.30,0.78,C,5
1.7600977799,0.00,0.30,0.79,C,5
1.7622633409,0.00,0.30,0.80,C,5
1.7643072496,0.00,0.30,0.81,C,5
1.7663328266,0.00,0.30,0.82,C,5
1.7682667516,0.00,0.30,0.83,C,5
1.7700640236,0.00,0.30,0.84,C,5
1.7719004557,0.00,0.30,0.85,C,5
1.7737218946,0.00,0.30,0.86,C,5
1.7755516664,0.00,0.30,0.87,C,5
1.7772797796,0.00,0.30,0.88,C,5
1.7789670680,0.00,0.30,0.89,C,5
1.7807043500,0.00,0.30,0.90,C,5
1.7823658048,0.00,0.30,0.91,C,5
1.7839872623,0.00,0.30,0.92,C,5
1.7855645639,0.00,0.30,0.93,C,5
1.7872026899,0.00,0.30,0.94,C,5
1.7887949870,0.00,0.30,0.95,C,5
1.7903647861,0.00,0.30,0.96,C,5
1.7918787634,0.00,0.30,0.97,C,5
1.7934685661,0.00,0.30,0.98,C,5
1.7950283711,0.00,0.30,0.99,C,5
1.7965798445,0.00,0.30,1.00,C,5
1.7981096500,0.00,0.30,1.01,C,5
1.7997194456,0.00,0.30,1.02,C,5
1.8011617662,0.00,0.30,1.03,C,5
1.8025365928,0.00,0.30,1.04,C,5
1.8039197515,0.00,0.30,1.05,C,5
1.8052720850,0.00,0.30,1.06,C,5
1.8065302593,0.00,0.30,1.07,C,5
1.8077909344,0.00,0.30,1.08,C,5
1.8091632594,0.00,0.30,1.09,C,5
1.8104022713,0.00,0.30,1.10,C,5
1.8116779440,0.00,0.30,1.11,C,5
1.8129469519,0.00,0.30,1.12,C,5
1.8141551308,0.00,0.30,1.13,C,5
1.8153491519,0.00,0.30,1.15,C,5
1.8166014954,0.00,0.30,1.16,C,5
1.8177313526,0.00,0.30,1.17,C,5
1.8187937183,0.00,0.30,1.18,C,5
1.8199577342,0.00,0.30,1.19,C,5
1.8210867601,0.00,0.30,1.20,C,5
1.8215192037,0.00,0.30,1.20,C,133
0.0000000000,0.00,0.00,1.17,R,0
0.0000000000,0.00,0.00,1.11,R,1
0.0000000000,0.00,0.00,1.09,R,1
0.0000000000,0.00,0.00,1.07,R,1
0.0000000000,0.00,0.00,1.06,R,1
0.0000000000,0.00,0.00,1.05,R,129
0.0000019173,0.00,0.30,1.01,D,0
0.0000160806,0.00,0.30,1.00,D,5
0.0000385803,0.00,0.30,0.98,D,5
0.0000677444,0.00,0.30,0.97,D,5
0.0001019096,0.00,0.30,0.96,D,5
0.0001402378,0.00,0.30,0.95,D,5
0.0001827325,0.00,0.30,0.93,D,5
0.0002285604,0.00,0.30,0.92,D,5
0.0002768882,0.00,0.30,0.91,D,5
0.0003285489,0.00,0.30,0.90,D,5
0.0003835408,0.00,0.30,0.89,D,5
0.0004410340,0.00,0.30,0.88,D,5
0.0005018589,0.00,0.30,0.86,D,5
0.0005643500,0.00,0.30,0.85,D,5
0.0006285094,0.00,0.30,0.84,D,5
0.0006976672,0.00,0.30,0.83,D,5
0.0007693245,0.00,0.30,0.82,D,5
0.0008401499,0.00,0.30,0.81,D,5
0.0009159731,0.00,0.30,0.80,D,5
0.0009934629,0.00,0.30,0.79,D,5
0.0010734535,0.00,0.30,0.78,D,5
0.0011559433,0.00,0.30,0.77,D,5
0.0012409320,0.00,0.30,0.75,D,5
0.0013317548,0.00,0.30,0.74,D,5
0.0014259097,0.00,0.30,0.73,D,5
0.0015217312,0.00,0.30,0.72,D,5
0.0016217184,0.00,0.30,0.71,D,5
0.0017225385,0.00,0.30,0.70,D,5
0.0018300253,0.00,0.30,0.69,D,5
0.0019358448,0.00,0.30,0.68,D,5
0.0020458311,0.00,0.30,0.67,D,5
0.0021599836,0.00,0.30,0.66,D,5
0.0022816364,0.00,0.30,0.65,D,5
0.0024032873,0.00,0.30,0.63,D,5
0.0025307713,0.00,0.30,0.62,D,5
0.0026649214,0.00,0.30,0.61,D,5
0.0027999046,0.00,0.30,0.60,D,5
0.0029415535,0.00,0.30,0.59,D,5
0.0030873680,0.00,0.30,0.58,D,5
0.0032390144,0.00,0.30,0.57,D,5
0.0033923289,0.00,0.30,0.56,D,5
0.0035539747,0.00,0.30,0.55,D,5
0.0037197870,0.00,0.30,0.54,D,5
0.0038939316,0.00,0.30,0.53,D,5
0.0040805757,0.00,0.30,0.52,D,5
0.0042622179,0.00,0.30,0.51,D,5
0.0044530262,0.00,0.30,0.50,D,5
0.0046463366,0.00,0.30,0.49,D,5
0.0048513126,0.00,0.30,0.48,D,5
0.0050662842,0.00,0.30,0.47,D,5
0.0052820891,0.00,0.30,0.46,D,5
0.0055095612,0.00,0.30,0.45,D,5
0.0057461986,0.00,0.30,0.44,D,5
0.0059895016,0.00,0.30,0.43,D,5
0.0062494691,0.00,0.30,0.42,D,5
0.0065261013,0.00,0.30,0.41,D,5
0.0068210651,0.00,0.30,0.40,D,5
0.0071385247,0.00,0.30,0.38,D,5
0.0074776473,0.00,0.30,0.37,D,5
0.0078459338,0.00,0.30,0.36,D,5
0.0082433812,0.00,0.30,0.35,D,5
0.0086774953,0.00,0.30,0.34,D,5
0.0091566027,0.00,0.30,0.33,D,5
0.0096948688,0.00,0.30,0.32,D,5
0.0102914596,0.00,0.30,0.31,D,5
0.0109805399,0.00,0.30,0.30,D,5
0.0117629391,0.00,0.30,0.29,D,5
0.0127128188,0.00,0.30,0.28,D,5
0.0139218379,0.00,0.30,0.27,D,5
0.0154049835,0.00,0.30,0.26,D,5
0.0174763898,0.00,0.30,0.25,D,5
0.0205418363,0.00,0.30,0.24,D,5
0.0276034466,0.00,0.30,0.23,D,5
0.0376021877,0.00,0.30,0.23,D,1
0.0476009297,0.00,0.30,0.22,D,1
0.0575996817,0.00,0.30,0.22,D,1
0.0675984201,0.00,0.30,0.22,D,1
0.0775971608,0.00,0.30,0.22,D,1
0.0875958982,0.00,0.30,0.22,D,1
0.0975946440,0.00,0.30,0.22,D,1
0.1075933910,0.00,0.30,0.22,D,1
0.1175921315,0.00,0.30,0.22,D,1
0.1275908685,0.00,0.30,0.21,D,1
0.1375896067,0.00,0.30,0.21,D,1
0.1475883482,0.00,0.30,0.21,D,1
0.1575870879,0.00,0.30,0.21,D,1
0.1675858344,0.00,0.30,0.21,D,1
0.1775845789,0.00,0.30,0.21,D,1
0.1875833375,0.00,0.30,0.21,D,1
0.1975820797,0.00,0.30,0.21,D,1
0.2075808308,0.00,0.30,0.21,D,1
0.2175795631,0.00,0.30,0.21,D,1
0.2275783173,0.00,0.30,0.20,D,1
0.2375770538,0.00,0.30,0.20,D,1
0.2475757941,0.00,0.30,0.20,D,1
0.2575745380,0.00,0.30,0.20,D,1
0.2675732811,0.00,0.30,0.20,D,1
0.2775720167,0.00,0.30,0.20,D,1
0.2875707514,0.00,0.30,0.20,D,1
0.2975695041,0.00,0.30,0.20,D,1
0.3075682405,0.00,0.30,0.19,D,1
0.3175669703,0.00,0.30,0.19,D,1
0.3275657048,0.00,0.30,0.19,D,1
0.3375644405,0.00,0.30,0.19,D,1
0.3475631876,0.00,0.30,0.19,D,1
0.3575619394,0.00,0.30,0.19,D,1
0.3675606863,0.00,0.30,0.19,D,1
0.3775594215,0.00,0.30,0.18,D,1
0.3875581557,0.00,0.30,0.18,D,1
0.3975568919,0.00,0.30,0.18,D,1
0.4075556290,0.00,0.30,0.18,D,1
0.4175543538,0.00,0.30,0.18,D,1
0.4275531015,0.00,0.30,0.18,D,1
0.4375518386,0.00,0.30,0.17,D,1
0.4475505874,0.00,0.30,0.17,D,1
0.4575493397,0.00,0.30,0.17,D,1
0.4675480826,0.00,0.30,0.17,D,1
0.4775468159,0.00,0.30,0.17,D,1
0.4875455500,0.00,0.30,0.17,D,1
0.4975442867,0.00,0.30,0.16,D,1
0.5075430300,0.00,0.30,0.16,D,1
0.5175417758,0.00,0.30,0.16,D,1
0.5275405144,0.00,0.30,0.16,D,1
0.5375392514,0.00,0.30,0.16,D,1
0.5475379890,0.00,0.30,0.16,D,1
0.5575367379,0.00,0.30,0.15,D,1
0.5675354606,0.00,0.30,0.15,D,1
0.5775342055,0.00,0.30,0.15,D,1
0.5875329579,0.00,0.30,0.15,D,1
0.5975317000,0.00,0.30,0.15,D,1
0.6075304322,0.00,0.30,0.14,D,1
0.6175291846,0.00,0.30,0.14,D,1
0.6275279235,0.00,0.30,0.14,D,1
0.6375266685,0.00,0.30,0.14,D,1
0.6475254025,0.00,0.30,0.14,D,1
0.6575241439,0.00,0.30,0.14,D,1
0.6675228971,0.00,0.30,0.14,D,1
0.6775216212,0.00,0.30,0.13,D,1
0.6875203587,0.00,0.30,0.13,D,1
0.6975190869,0.00,0.30,0.13,D,1
0.7075178137,0.00,0.30,0.13,D,1
0.7175165526,0.00,0.30,0.13,D,1
0.7275152904,0.00,0.30,0.13,D,1
0.7375140500,0.00,0.30,0.13,D,1
0.7475127923,0.00,0.30,0.12,D,1
0.7575115322,0.00,0.30,0.12,D,1
0.7675102790,0.00,0.30,0.12,D,1
0.7775090242,0.00,0.30,0.12,D,1
0.7875077634,0.00,0.30,0.12,D,1
0.7975065030,0.00,0.30,0.12,D,1
0.8075052401,0.00,0.30,0.12,D,1
0.8175039743,0.00,0.30,0.12,D,1
0.8275027157,0.00,0.30,0.12,D,1
0.8375014612,0.00,0.30,0.11,D,1
0.8475002049,0.00,0.30,0.11,D,1
0.8574989512,0.00,0.30,0.11,D,1
0.8674976846,0.00,0.30,0.11,D,1
0.8774964328,0.00,0.30,0.11,D,1
0.8874951771,0.00,0.30,0.11,D,1
0.8974939295,0.00,0.30,0.11,D,1
0.9074926778,0.00,0.30,0.11,D,1
0.9174914082,0.00,0.30,0.11,D,1
0.9274901522,0.00,0.30,0.10,D,1
0.9374889006,0.00,0.30,0.10,D,1
0.9474876470,0.00,0.30,0.10,D,1
0.9574863876,0.00,0.30,0.10,D,1
0.9674851396,0.00,0.30,0.10,D,1
0.9774838767,0.00,0.30,0.10,D,1
0.9874826246,0.00,0.30,0.10,D,1
0.9974813725,0.00,0.30,0.10,D,1
1.0074801044,0.00,0.30,0.10,D,1
1.0174788631,0.00,0.30,0.10,D,1
1.0274776055,0.00,0.30,0.10,D,1
1.0374763488,0.00,0.30,0.10,D,1
1.0474750951,0.00,0.30,0.09,D,1
1.0574738386,0.00,0.30,0.09,D,1
1.0674725729,0.00,0.30,0.09,D,1
1.0774713098,0.00,0.30,0.09,D,1
1.0874700471,0.00,0.30,0.09,D,1
1.0974687867,0.00,0.30,0.09,D,1
1.1074675240,0.00,0.30,0.09,D,1
1.1174662589,0.00,0.30,0.09,D,1
1.1274649985,0.00,0.30,0.09,D,1
1.1374637431,0.00,0.30,0.09,D,1
1.1474624728,0.00,0.30,0.09,D,1
1.1574612043,0.00,0.30,0.09,D,1
1.1674599554,0.00,0.30,0.08,D,1
1.1774586917,0.00,0.30,0.08,D,1
1.1874574492,0.00,0.30,0.08,D,1
1.1974561913,0.00,0.30,0.08,D,1
1.2074549181,0.00,0.30,0.08,D,1
1.2174536572,0.00,0.30,0.08,D,1
1.2274523958,0.00,0.30,0.08,D,1
1.2374511386,0.00,0.30,0.08,D,1
1.2474498689,0.00,0.30,0.08,D,1
1.2574486069,0.00,0.30,0.08,D,1
1.2674473470,0.00,0.30,0.08,D,1
1.2774460938,0.00,0.30,0.07,D,1
1.2874448272,0.00,0.30,0.07,D,1
1.2974435633,0.00,0.30,0.07,D,1
1.3074423060,0.00,0.30,0.07,D,1
1.3174410463,0.00,0.30,0.07,D,1
1.3274397778,0.00,0.30,0.07,D,1
1.3374385158,0.00,0.30,0.07,D,1
1.3474372517,0.00,0.30,0.07,D,1
1.3574359919,0.00,0.30,0.07,D,1
1.3674347212,0.00,0.30,0.07,D,1
1.3774334520,0.00,0.30,0.07,D,1
1.3874321880,0.00,0.30,0.06,D,1
1.3974309301,0.00,0.30,0.06,D,1
1.4074296645,0.00,0.30,0.06,D,1
1.4174284064,0.00,0.30,0.06,D,1
1.4274271477,0.00,0.30,0.06,D,1
1.4374258830,0.00,0.30,0.06,D,1
1.4474246256,0.00,0.30,0.06,D,1
1.4574233625,0.00,0.30,0.06,D,1
1.4674220987,0.00,0.30,0.05,D,1
1.4774208381,0.00,0.30,0.05,D,1
1.4874195809,0.00,0.30,0.05,D,1
1.4974183290,0.00,0.30,0.05,D,1
1.5074170827,0.00,0.30,0.05,D,1
1.5174158262,0.00,0.30,0.05,D,1
1.5274145556,0.00,0.30,0.05,D,1
1.5374133069,0.00,0.30,0.04,D,1
1.5474120471,0.00,0.30,0.04,D,1
1.5574107835,0.00,0.30,0.04,D,1
1.5674095324,0.00,0.30,0.04,D,1
1.5774082741,0.00,0.30,0.04,D,1
1.5874070132,0.00,0.30,0.04,D,1
1.5974057519,0.00,0.30,0.04,D,1
1.6074044885,0.00,0.30,0.04,D,1
1.6174032275,0.00,0.30,0.03,D,1
1.6274019668,0.00,0.30,0.03,D,1
1.6374007185,0.00,0.30,0.03,D,1
1.6473994571,0.00,0.30,0.03,D,1
1.6573981897,0.00,0.30,0.03,D,1
1.6673969459,0.00,0.30,0.03,D,1
1.6773956868,0.00,0.30,0.03,D,1
1.6873944255,0.00,0.30,0.03,D,1
1.6973931569,0.00,0.30,0.02,D,1
1.7073918993,0.00,0.30,0.02,D,1
1.7173906302,0.00,0.30,0.02,D,1
1.7273893693,0.00,0.30,0.02,D,1
1.7373881175,0.00,0.30,0.02,D,1
1.7473868354,0.00,0.30,0.02,D,1
1.7573855750,0.00,0.30,0.02,D,1
1.7673843128,0.00,0.30,0.02,D,1
1.7773830536,0.00,0.30,0.02,D,1
1.7873817898,0.00,0.30,0.01,D,1
1.7973805355,0.00,0.30,0.01,D,1
1.8073792863,0.00,0.30,0.01,D,1
1.8173780269,0.00,0.30,0.01,D,1
1.8273767622,0.00,0.30,0.01,D,1
1.8373754976,0.00,0.30,0.01,D,1
1.8473742442,0.00,0.30,0.01,D,1
1.8573729832,0.00,0.30,0.01,D,1
1.8673717320,0.00,0.30,0.01,D,1
1.8773704820,0.00,0.30,0.01,D,1
1.8873692228,0.00,0.30,0.00,D,1
1.8973679640,0.00,0.30,0.00,D,1
1.9073667020,0.00,0.30,0.00,D,1
1.9173654457,0.00,0.30,0.00,D,1
1.9265451275,0.00,0.30,0.00,D,133
0.0000000000,0.00,0.00,0.01,R,0
0.0000000000,0.00,0.00,0.02,R,1
0.0000000000,0.00,0.00,0.02,R,1
0.0000000000,0.00,0.00,0.02,R,1
0.0000000000,0.00,0.00,0.02,R,1
0.0000000000,0.00,0.00,0.02,R,129
0.0000019165,0.00,0.30,0.04,C,0
0.0004402038,0.00,0.30,0.05,C,5
0.0016042274,0.00,0.30,0.06,C,5
0.0031923604,0.00,0.30,0.07,C,5
0.0050546288,0.00,0.30,0.08,C,5
0.0071760268,0.00,0.30,0.09,C,5
0.0095698932,0.00,0.30,0.10,C,5
0.0122762149,0.00,0.30,0.11,C,5
0.0153824915,0.00,0.30,0.12,C,5
0.0189886996,0.00,0.30,0.13,C,5
0.0230381937,0.00,0.30,0.14,C,5
0.0276651083,0.00,0.30,0.15,C,5
0.0331352554,0.00,0.30,0.16,C,5
0.0394494634,0.00,0.30,0.17,C,5
0.0468393629,0.00,0.30,0.18,C,5
0.0550558164,0.00,0.30,0.19,C,5
0.0650545508,0.00,0.30,0.20,C,1
0.0750532924,0.00,0.30,0.21,C,1
0.0850520411,0.00,0.30,0.21,C,1
0.0950507846,0.00,0.30,0.22,C,1
0.1050495263,0.00,0.30,0.22,C,1
0.1150482799,0.00,0.30,0.23,C,1
0.1250470198,0.00,0.30,0.23,C,1
0.1350457635,0.00,0.30,0.24,C,1
0.1450444996,0.00,0.30,0.24,C,1
