Today''s Date,3/6/2020,Date of Test:,2/28/2020,Filename:,C:\Maccor\System\University at Buffalo # 1\Active\MV22274-2a.034,Procedure,MV22274-2.000,,SCap,1,C Rate
Rec#,Cyc#,Step,TestTime,StepTime,mAmp-hr,Watt-hr,mAmps,Volts,State,ES,DPt Time
"1,519",0,3,54,0.784744444,2.35E-01,0,0.3,0.06,D,1,3/1/2020 23:39
"1,520",0,3,54,0.793077778,2.38E-01,0,0.3,0.06,D,1,3/1/2020 23:39
"1,521",0,3,54,0.801411111,2.40E-01,0,0.3,0.06,D,1,3/1/2020 23:40
"1,522",0,3,54,0.809744444,2.43E-01,0,0.3,0.06,D,1,3/1/2020 23:40
"1,523",0,3,54,0.818077778,2.45E-01,0,0.3,0.06,D,1,3/1/2020 23:41
"1,524",0,3,54,0.826411111,2.48E-01,0,0.3,0.06,D,1,3/1/2020 23:41
"1,525",0,3,54,0.834744444,2.50E-01,0,0.3,0.06,D,1,3/1/2020 23:42
"1,526",0,3,54,0.843077778,2.53E-01,0,0.3,0.06,D,1,3/1/2020 23:42
"1,527",0,3,54,0.851411111,2.55E-01,0,0.3,0.06,D,1,3/1/2020 23:43
"1,528",0,3,54,0.859744444,2.58E-01,0,0.3,0.06,D,1,3/1/2020 23:43
"1,529",0,3,54,0.868077778,2.60E-01,0,0.3,0.06,D,1,3/1/2020 23:44
"1,530",0,3,54,0.876411111,2.63E-01,0,0.3,0.06,D,1,3/1/2020 23:44
"1,531",0,3,54,0.884744444,2.65E-01,0,0.3,0.06,D,1,3/1/2020 23:45
"1,532",0,3,54,0.893077778,2.68E-01,0,0.3,0.06,D,1,3/1/2020 23:45
"1,533",0,3,54,0.901411111,2.70E-01,0,0.3,0.06,D,1,3/1/2020 23:46
"1,534",0,3,54,0.909744444,2.73E-01,0,0.3,0.06,D,1,3/1/2020 23:46
"1,535",0,3,54,0.918077778,2.75E-01,0,0.3,0.06,D,1,3/1/2020 23:47
"1,536",0,3,54,0.926411111,2.78E-01,0,0.3,0.06,D,1,3/1/2020 23:47
"1,537",0,3,54,0.934744444,2.80E-01,0,0.3,0.06,D,1,3/1/2020 23:48
"1,538",0,3,54,0.943077778,2.83E-01,0,0.3,0.06,D,1,3/1/2020 23:48
"1,539",0,3,54,0.951411111,2.85E-01,0,0.3,0.06,D,1,3/1/2020 23:49
"1,540",0,3,54,0.959744444,2.88E-01,0,0.3,0.06,D,1,3/1/2020 23:49
"1,541",0,3,54,0.968077778,2.90E-01,0,0.3,0.06,D,1,3/1/2020 23:50
"1,542",0,3,54,0.976411111,2.93E-01,0,0.3,0.06,D,1,3/1/2020 23:50
"1,543",0,3,54,0.984744444,2.95E-01,0,0.3,0.06,D,1,3/1/2020 23:51
"1,544",0,3,54,0.993077778,2.98E-01,0,0.3,0.06,D,1,3/1/2020 23:51
"1,545",0,3,54,1.001411111,3.00E-01,0,0.3,0.06,D,1,3/1/2020 23:52
"1,546",0,3,54,1.009744444,3.03E-01,0,0.3,0.06,D,1,3/1/2020 23:52
"1,547",0,3,54,1.018077778,3.05E-01,0,0.3,0.06,D,1,3/1/2020 23:53
"1,548",0,3,54,1.026411111,3.08E-01,0,0.3,0.06,D,1,3/1/2020 23:53
"1,549",0,3,54,1.034744444,3.10E-01,0,0.3,0.06,D,1,3/1/2020 23:54
"1,550",0,3,54,1.043077778,3.13E-01,0,0.3,0.06,D,1,3/1/2020 23:54
"1,551",0,3,54,1.051411111,3.15E-01,0,0.3,0.06,D,1,3/1/2020 23:55
"1,552",0,3,54,1.059744444,3.18E-01,0,0.3,0.06,D,1,3/1/2020 23:55
"1,553",0,3,54,1.068077778,3.20E-01,0,0.3,0.06,D,1,3/1/2020 23:56
"1,554",0,3,54,1.076411111,3.23E-01,0,0.3,0.06,D,1,3/1/2020 23:56
"1,555",0,3,54,1.084744444,3.25E-01,0,0.3,0.06,D,1,3/1/2020 23:57
"1,556",0,3,54,1.093077778,3.28E-01,0,0.3,0.06,D,1,3/1/2020 23:57
"1,557",0,3,54,1.101411111,3.30E-01,0,0.3,0.06,D,1,3/1/2020 23:58
"1,558",0,3,54,1.108333333,3.32E-01,0,0.3,0.06,D,129,3/1/2020 23:58
"1,559",0,4,54,0.000002778,0.00E+00,0,0,0.09,R,0,3/1/2020 23:58
"1,560",0,4,54,0.0009,0.00E+00,0,0,0.1,R,5,3/1/2020 23:58
"1,561",0,4,54,0.005208333,0.00E+00,0,0,0.11,R,5,3/1/2020 23:58
"1,562",0,4,54,0.015869444,0.00E+00,0,0,0.12,R,5,3/1/2020 23:59
"1,563",0,4,54,0.040047222,0.00E+00,0,0,0.13,R,5,3/2/2020 0:00
"1,564",0,4,54,0.093305556,0.00E+00,0,0,0.14,R,5,3/2/2020 0:04
"1,565",0,4,54,0.176638889,0.00E+00,0,0,0.15,R,1,3/2/2020 0:09
"1,566",0,4,54,0.259972222,0.00E+00,0,0,0.15,R,1,3/2/2020 0:14
"1,567",0,4,54,0.343305556,0.00E+00,0,0,0.16,R,1,3/2/2020 0:19
"1,568",0,4,54,0.426638889,0.00E+00,0,0,0.16,R,1,3/2/2020 0:24
"1,569",0,4,55,0.509972222,0.00E+00,0,0,0.16,R,1,3/2/2020 0:29
"1,570",0,4,55,0.593305556,0.00E+00,0,0,0.17,R,1,3/2/2020 0:34
"1,571",0,4,55,0.676638889,0.00E+00,0,0,0.17,R,1,3/2/2020 0:39
"1,572",0,4,55,0.759972222,0.00E+00,0,0,0.17,R,1,3/2/2020 0:44
"1,573",0,4,55,0.843305556,0.00E+00,0,0,0.17,R,1,3/2/2020 0:49
"1,574",0,4,55,0.926638889,0.00E+00,0,0,0.18,R,1,3/2/2020 0:54
"1,575",0,4,55,1.009972222,0.00E+00,0,0,0.18,R,1,3/2/2020 0:59
"1,576",0,4,55,1.093305556,0.00E+00,0,0,0.18,R,1,3/2/2020 1:04
"1,577",0,4,55,1.176638889,0.00E+00,0,0,0.18,R,1,3/2/2020 1:09
"1,578",0,4,55,1.259972222,0.00E+00,0,0,0.18,R,1,3/2/2020 1:14
"1,579",0,4,55,1.343305556,0.00E+00,0,0,0.18,R,1,3/2/2020 1:19
"1,580",0,4,55,1.426638889,0.00E+00,0,0,0.18,R,1,3/2/2020 1:24
"1,581",0,4,56,1.509972222,0.00E+00,0,0,0.18,R,1,3/2/2020 1:29
"1,582",0,4,56,1.593305556,0.00E+00,0,0,0.19,R,1,3/2/2020 1:34
"1,583",0,4,56,1.676638889,0.00E+00,0,0,0.19,R,1,3/2/2020 1:39
"1,584",0,4,56,1.759972222,0.00E+00,0,0,0.19,R,1,3/2/2020 1:44
"1,585",0,4,56,1.843305556,0.00E+00,0,0,0.19,R,1,3/2/2020 1:49
"1,586",0,4,56,1.926638889,0.00E+00,0,0,0.19,R,1,3/2/2020 1:54
"1,587",0,4,56,2.009972222,0.00E+00,0,0,0.19,R,1,3/2/2020 1:59
"1,588",0,4,56,2.093305556,0.00E+00,0,0,0.19,R,1,3/2/2020 2:04
"1,589",0,4,56,2.176638889,0.00E+00,0,0,0.19,R,1,3/2/2020 2:09
"1,590",0,4,56,2.259972222,0.00E+00,0,0,0.19,R,1,3/2/2020 2:14
"1,591",0,4,56,2.343305556,0.00E+00,0,0,0.19,R,1,3/2/2020 2:19
"1,592",0,4,56,2.426638889,0.00E+00,0,0,0.19,R,1,3/2/2020 2:24
"1,593",0,4,57,2.509972222,0.00E+00,0,0,0.2,R,1,3/2/2020 2:29
"1,594",0,4,57,2.593305556,0.00E+00,0,0,0.2,R,1,3/2/2020 2:34
"1,595",0,4,57,2.676638889,0.00E+00,0,0,0.2,R,1,3/2/2020 2:39
"1,596",0,4,57,2.759972222,0.00E+00,0,0,0.2,R,1,3/2/2020 2:44
"1,597",0,4,57,2.843305556,0.00E+00,0,0,0.2,R,1,3/2/2020 2:49
"1,598",0,4,57,2.926638889,0.00E+00,0,0,0.2,R,1,3/2/2020 2:54
"1,599",0,4,57,3.009972222,0.00E+00,0,0,0.2,R,1,3/2/2020 2:59
"1,600",0,4,57,3.093305556,0.00E+00,0,0,0.2,R,1,3/2/2020 3:04
"1,601",0,4,57,3.176638889,0.00E+00,0,0,0.2,R,1,3/2/2020 3:09
"1,602",0,4,57,3.259972222,0.00E+00,0,0,0.2,R,1,3/2/2020 3:14
"1,603",0,4,57,3.343305556,0.00E+00,0,0,0.2,R,1,3/2/2020 3:19
"1,604",0,4,57,3.426638889,0.00E+00,0,0,0.2,R,1,3/2/2020 3:24
"1,605",0,4,58,3.509972222,0.00E+00,0,0,0.2,R,1,3/2/2020 3:29
"1,606",0,4,58,3.593305556,0.00E+00,0,0,0.2,R,1,3/2/2020 3:34
"1,607",0,4,58,3.676638889,0.00E+00,0,0,0.2,R,1,3/2/2020 3:39
"1,608",0,4,58,3.759972222,0.00E+00,0,0,0.2,R,1,3/2/2020 3:44
"1,609",0,4,58,3.843305556,0.00E+00,0,0,0.2,R,1,3/2/2020 3:49
"1,610",0,4,58,3.926638889,0.00E+00,0,0,0.2,R,1,3/2/2020 3:54
"1,611",0,4,58,4.009972222,0.00E+00,0,0,0.2,R,1,3/2/2020 3:59
"1,612",0,4,58,4.093305556,0.00E+00,0,0,0.21,R,1,3/2/2020 4:04
"1,613",0,4,58,4.176638889,0.00E+00,0,0,0.21,R,1,3/2/2020 4:09
"1,614",0,4,58,4.259972222,0.00E+00,0,0,0.21,R,1,3/2/2020 4:14
"1,615",0,4,58,4.343305556,0.00E+00,0,0,0.21,R,1,3/2/2020 4:19
"1,616",0,4,58,4.426638889,0.00E+00,0,0,0.21,R,1,3/2/2020 4:24
"1,617",0,4,59,4.509972222,0.00E+00,0,0,0.21,R,1,3/2/2020 4:29
"1,618",0,4,59,4.593305556,0.00E+00,0,0,0.21,R,1,3/2/2020 4:34
"1,619",0,4,59,4.676638889,0.00E+00,0,0,0.21,R,1,3/2/2020 4:39
"1,620",0,4,59,4.759972222,0.00E+00,0,0,0.21,R,1,3/2/2020 4:44
"1,621",0,4,59,4.843305556,0.00E+00,0,0,0.21,R,1,3/2/2020 4:49
"1,622",0,4,59,4.926638889,0.00E+00,0,0,0.21,R,1,3/2/2020 4:54
"1,623",0,4,59,5.009972222,0.00E+00,0,0,0.21,R,1,3/2/2020 4:59
"1,624",0,4,59,5.093305556,0.00E+00,0,0,0.21,R,1,3/2/2020 5:04
"1,625",0,4,59,5.176638889,0.00E+00,0,0,0.21,R,1,3/2/2020 5:09
"1,626",0,4,59,5.259972222,0.00E+00,0,0,0.21,R,1,3/2/2020 5:14
"1,627",0,4,59,5.343305556,0.00E+00,0,0,0.21,R,1,3/2/2020 5:19
"1,628",0,4,59,5.426638889,0.00E+00,0,0,0.21,R,1,3/2/2020 5:24
"1,629",0,4,60,5.509972222,0.00E+00,0,0,0.21,R,1,3/2/2020 5:29
"1,630",0,4,60,5.593305556,0.00E+00,0,0,0.21,R,1,3/2/2020 5:34
"1,631",0,4,60,5.676638889,0.00E+00,0,0,0.21,R,1,3/2/2020 5:39
"1,632",0,4,60,5.759972222,0.00E+00,0,0,0.21,R,1,3/2/2020 5:44
"1,633",0,4,60,5.843305556,0.00E+00,0,0,0.21,R,1,3/2/2020 5:49
"1,634",0,4,60,5.926638889,0.00E+00,0,0,0.21,R,1,3/2/2020 5:54
"1,635",0,4,60,6.009972222,0.00E+00,0,0,0.21,R,1,3/2/2020 5:59
"1,636",0,4,60,6.093305556,0.00E+00,0,0,0.21,R,1,3/2/2020 6:04
"1,637",0,4,60,6.176638889,0.00E+00,0,0,0.21,R,1,3/2/2020 6:09
"1,638",0,4,60,6.259972222,0.00E+00,0,0,0.21,R,1,3/2/2020 6:14
"1,639",0,4,60,6.343305556,0.00E+00,0,0,0.21,R,1,3/2/2020 6:19
"1,640",0,4,60,6.426638889,0.00E+00,0,0,0.22,R,1,3/2/2020 6:24
"1,641",0,4,61,6.509972222,0.00E+00,0,0,0.22,R,1,3/2/2020 6:29
"1,642",0,4,61,6.593305556,0.00E+00,0,0,0.22,R,1,3/2/2020 6:34
"1,643",0,4,61,6.676638889,0.00E+00,0,0,0.22,R,1,3/2/2020 6:39
"1,644",0,4,61,6.759972222,0.00E+00,0,0,0.22,R,1,3/2/2020 6:44
"1,645",0,4,61,6.843305556,0.00E+00,0,0,0.22,R,1,3/2/2020 6:49
"1,646",0,4,61,6.926638889,0.00E+00,0,0,0.22,R,1,3/2/2020 6:54
"1,647",0,4,61,7.009972222,0.00E+00,0,0,0.22,R,1,3/2/2020 6:59
"1,648",0,4,61,7.093305556,0.00E+00,0,0,0.22,R,1,3/2/2020 7:04
"1,649",0,4,61,7.176638889,0.00E+00,0,0,0.22,R,1,3/2/2020 7:09
"1,650",0,4,61,7.259972222,0.00E+00,0,0,0.22,R,1,3/2/2020 7:14
"1,651",0,4,61,7.343305556,0.00E+00,0,0,0.22,R,1,3/2/2020 7:19
"1,652",0,4,61,7.426638889,0.00E+00,0,0,0.22,R,1,3/2/2020 7:24
"1,653",0,4,62,7.509972222,0.00E+00,0,0,0.22,R,1,3/2/2020 7:29
"1,654",0,4,62,7.593305556,0.00E+00,0,0,0.22,R,1,3/2/2020 7:34
"1,655",0,4,62,7.676638889,0.00E+00,0,0,0.22,R,1,3/2/2020 7:39
"1,656",0,4,62,7.759972222,0.00E+00,0,0,0.22,R,1,3/2/2020 7:44
"1,657",0,4,62,7.843305556,0.00E+00,0,0,0.22,R,1,3/2/2020 7:49
"1,658",0,4,62,7.926638889,0.00E+00,0,0,0.22,R,1,3/2/2020 7:54
"1,659",0,4,62,8.009972222,0.00E+00,0,0,0.22,R,1,3/2/2020 7:59
"1,660",0,4,62,8.093305556,0.00E+00,0,0,0.22,R,1,3/2/2020 8:04
"1,661",0,4,62,8.176638889,0.00E+00,0,0,0.22,R,1,3/2/2020 8:09
"1,662",0,4,62,8.259972222,0.00E+00,0,0,0.22,R,1,3/2/2020 8:14
"1,663",0,4,62,8.343305556,0.00E+00,0,0,0.22,R,1,3/2/2020 8:19
"1,664",0,4,62,8.426638889,0.00E+00,0,0,0.22,R,1,3/2/2020 8:24
"1,665",0,4,63,8.509972222,0.00E+00,0,0,0.22,R,1,3/2/2020 8:29
"1,666",0,4,63,8.593305556,0.00E+00,0,0,0.22,R,1,3/2/2020 8:34
"1,667",0,4,63,8.676638889,0.00E+00,0,0,0.22,R,1,3/2/2020 8:39
"1,668",0,4,63,8.759972222,0.00E+00,0,0,0.22,R,1,3/2/2020 8:44
"1,669",0,4,63,8.843305556,0.00E+00,0,0,0.22,R,1,3/2/2020 8:49
